NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990,MSE PNG,PSNR PNG,MSE JPEG,PSNR JPEG,MSE PCA-950,PSNR PCA-950,MSE PCA-975,PSNR PCA-975,MSE PCA-990,PSNR PCA-990
breast-512x512/d057f169_1-52.dcm,528.43,106.93,79.76,17.31,96.73,162.59,69.23,256.8,51.4,404.25,23.5,0,inf,3,43.36,7.32,39.49,3.98,42.13,1.8,45.58
breast-512x512/1c532c62_1-272.dcm,528.56,65.57,87.6,17.91,96.61,97.05,81.64,174.88,66.91,305.95,42.12,0,inf,6.02,40.33,18.38,35.49,13.55,36.81,7.32,39.49
breast-512x512/a93f6c96_1-092.dcm,528.5,96.89,81.67,24.41,95.38,178.97,66.14,269.09,49.08,383.77,27.38,0,inf,6.26,40.17,24.06,34.32,17.45,35.71,8.93,38.62
breast-512x512/80065b25_1-0272.dcm,528.64,73.97,86.01,20.27,96.17,105.25,80.09,174.88,66.92,269.09,49.1,0,inf,2.55,44.07,22.67,34.58,15.79,36.15,7.34,39.47
breast-512x512/a1ae6319_1-066.dcm,528.33,70.45,86.66,19.47,96.32,146.21,72.33,219.93,58.37,314.14,40.54,0,inf,4.3,41.8,19.55,35.22,14.68,36.46,7.91,39.15
breast-512x512/0f0a6bea_1-1472.dcm,528.64,69.03,86.94,17.51,96.69,92.96,82.42,154.4,70.79,248.61,52.97,0,inf,1.76,45.68,18.2,35.53,12.01,37.34,5.4,40.81
breast-512x512/efda59c3_1-1519.dcm,528.64,74.44,85.92,19.68,96.28,101.15,80.87,166.69,68.47,264.99,49.87,0,inf,2.14,44.83,23.16,34.48,15.78,36.15,7.49,39.39
breast-512x512/b4f1e35b_1-239.dcm,528.63,102.23,80.66,28.69,94.57,314.14,40.57,498.46,5.71,715.55,-35.36,0,inf,15.06,36.35,24.21,34.29,16.26,36.02,7.38,39.45
breast-512x512/e152936d_1-148.dcm,528.42,59.78,88.69,17.25,96.74,47.9,90.93,97.05,81.63,174.88,66.91,0,inf,3.33,42.91,19.96,35.13,16.44,35.97,10.15,38.07
breast-512x512/e4f7d3fd_1-067.dcm,528.38,79.36,84.98,18.56,96.49,105.25,80.08,174.88,66.9,285.47,45.97,0,inf,3.24,43.03,18.76,35.4,13.06,36.97,6.62,39.92
breast-512x512/7ab337b1_1-340.dcm,528.67,61.95,88.28,17.5,96.69,142.11,73.12,232.22,56.07,371.49,29.73,0,inf,6.71,39.86,15.45,36.24,10.93,37.74,5.52,40.71
breast-512x512/8bbd68c2_1-126.dcm,528.38,55.94,89.41,13.5,97.45,88.86,83.18,142.11,73.1,224.03,57.6,0,inf,2.11,44.89,10.06,38.1,6.61,39.93,3.04,43.3
breast-512x512/bd506e25_1-1786.dcm,528.64,84.08,84.1,23.91,95.48,146.21,72.34,224.03,57.62,322.33,39.03,0,inf,3.83,42.3,26.76,33.86,19.51,35.23,9.67,38.28
breast-512x512/e3757680_1-0144.dcm,528.69,70.61,86.64,19.35,96.34,260.89,50.65,326.43,38.26,408.35,22.76,0,inf,2.76,43.72,6.72,39.86,3.64,42.52,1.74,45.73
breast-512x512/d292d45f_1-0564.dcm,528.64,97.09,81.63,26.38,95.01,142.11,73.12,224.03,57.62,334.62,36.7,0,inf,3.43,42.78,32.24,33.05,24.07,34.32,12.78,37.07
breast-512x512/8d458f94_1-0396.dcm,528.64,79.19,85.02,20.83,96.06,101.15,80.87,170.78,67.69,273.18,48.32,0,inf,2.38,44.37,22.9,34.53,15.61,36.2,6.9,39.74
breast-512x512/fcbc4954_1-239.dcm,528.55,66.81,87.36,21.9,95.86,162.59,69.24,264.99,49.87,420.64,20.42,0,inf,9.25,38.47,21.35,34.84,16.3,36.01,9.2,38.49
breast-512x512/f1a0e3d6_1-0592.dcm,528.64,70.57,86.65,17.73,96.65,97.05,81.64,158.49,70.02,260.89,50.65,0,inf,1.7,45.83,17.57,35.68,11.17,37.65,4.66,41.45
breast-512x512/1fa679fe_1-0633.dcm,528.69,100.36,81.02,22.54,95.74,285.47,46,371.49,29.73,477.98,9.59,0,inf,3.43,42.78,9.11,38.54,4.77,41.35,2.12,44.87
breast-512x512/7703660b_1-088.dcm,528.33,82.63,84.36,22.1,95.82,146.21,72.33,224.03,57.6,326.43,38.21,0,inf,4.82,41.3,23.72,34.38,18.18,35.53,10.4,37.96
breast-512x512/d053f132_1-23.dcm,528.36,113.77,78.47,19.4,96.33,158.49,70,264.99,49.85,449.31,14.96,0,inf,3.85,42.28,8.76,38.71,4.68,41.43,2.06,44.99
breast-512x512/8e81a2a0_1-101.dcm,528.41,26.28,95.03,7.27,98.62,56.09,89.38,80.67,84.73,113.44,78.53,0,inf,0.7,49.68,3.33,42.91,2.01,45.1,1.04,47.96
breast-512x512/4ceb0ba4_1-305.dcm,528.7,70.18,86.73,19.75,96.26,191.26,63.82,305.95,42.13,461.6,12.69,0,inf,7.53,39.36,16.55,35.94,11.17,37.65,5.11,41.05
breast-512x512/42c08820_1-0050.dcm,528.68,79.1,85.04,22.39,95.76,322.33,39.03,383.77,27.41,465.69,11.91,0,inf,3.67,42.48,6.92,39.73,3.79,42.34,1.74,45.73
breast-512x512/05658ebe_1-338.dcm,528.56,56.31,89.35,17.1,96.76,101.15,80.86,178.97,66.14,301.85,42.89,0,inf,6.61,39.93,16.52,35.95,12.29,37.24,6.69,39.88
breast-512x512/53360c69_1-283.dcm,528.56,63.52,87.98,19.71,96.27,195.36,63.04,310.05,41.34,461.6,12.67,0,inf,7.6,39.32,16.33,36,10.84,37.78,5.05,41.1
breast-512x512/4144e38a_1-1664.dcm,528.64,85.48,83.83,23.33,95.59,138.01,73.89,211.74,59.95,310.05,41.35,0,inf,3.32,42.92,26.96,33.82,20.46,35.02,10.37,37.97
breast-512x512/bd0b9703_1-0657.dcm,528.69,75.32,85.75,16.47,96.88,39.71,92.49,97.05,81.64,195.36,63.05,0,inf,1.95,45.23,15.63,36.19,12.03,37.33,5.9,40.42
breast-512x512/b8fb876b_1-087.dcm,528.41,38.99,92.62,10.3,98.05,52,90.16,88.86,83.18,133.92,74.66,0,inf,1.36,46.8,8.93,38.62,6.19,40.21,3.31,42.93
breast-512x512/7cf407ed_1-201.dcm,528.66,78.75,85.1,23.17,95.62,187.17,64.6,305.95,42.13,482.08,8.81,0,inf,10.22,38.04,20.94,34.92,15.02,36.36,7.43,39.42
breast-512x512/e525c349_1-280.dcm,528.67,69.08,86.93,18.37,96.53,146.21,72.34,248.61,52.97,408.35,22.76,0,inf,6.53,39.98,16.67,35.91,11.42,37.55,5.55,40.69
breast-512x512/3ca1fc84_1-1139.dcm,528.64,71.91,86.4,17.76,96.64,68.38,87.06,125.73,76.22,224.03,57.62,0,inf,1.7,45.83,21.46,34.81,14.44,36.54,6.71,39.86
breast-512x512/dee8b70c_1-1109.dcm,528.64,73.45,86.11,18.14,96.57,84.77,83.97,150.3,71.57,260.89,50.65,0,inf,1.77,45.65,19.87,35.15,13.04,36.98,5.73,40.55
breast-512x512/759e37a7_1-093.dcm,528.5,96.6,81.72,24.44,95.38,178.97,66.14,264.99,49.86,379.68,28.16,0,inf,6.28,40.15,23.95,34.34,17.93,35.6,9.14,38.52
breast-512x512/073e12b2_1-129.dcm,528.56,73.46,86.1,27.52,94.79,158.49,70.01,273.18,48.32,437.02,17.32,0,inf,12.12,37.3,28.86,33.53,23.04,34.51,13.82,36.73
breast-512x512/0e7b41a4_1-036.dcm,528.4,64.37,87.82,19.56,96.3,113.44,78.53,174.88,66.9,256.8,51.4,0,inf,4.88,41.25,20.17,35.08,15.8,36.14,8.7,38.74
breast-512x512/f2a8c85b_1-36.dcm,528.36,96.84,81.67,13.85,97.38,117.53,77.76,187.17,64.58,301.85,42.87,0,inf,2.21,44.69,7.31,39.49,4.15,41.95,1.88,45.39
breast-512x512/fb9e3076_1-137.dcm,528.55,67.74,87.18,23.59,95.54,125.73,76.21,232.22,56.06,396.06,25.07,0,inf,10.62,37.87,24.71,34.2,19.27,35.28,11.21,37.63
breast-512x512/c19487ab_1-0527.dcm,528.64,97.91,81.48,27.11,94.87,133.92,74.67,215.84,59.17,322.33,39.03,0,inf,3.54,42.64,34.48,32.76,26.09,33.97,14.47,36.53
breast-512x512/6468113a_1-048.dcm,528.66,57.89,89.05,19.33,96.34,60.19,88.61,133.92,74.67,260.89,50.65,0,inf,8.5,38.84,21.16,34.88,17.37,35.73,11.19,37.64
breast-512x512/96516dfc_1-47.dcm,528.25,100.31,81.01,14.09,97.33,150.3,71.55,232.22,56.04,371.49,29.68,0,inf,2.43,44.27,5.59,40.66,3.15,43.15,1.46,46.49
breast-512x512/c4413f86_1-201.dcm,528.56,71.55,86.46,23.45,95.56,166.69,68.46,277.28,47.54,449.31,14.99,0,inf,9.44,38.38,23.15,34.49,17.21,35.77,9.06,38.56
breast-512x512/4756c9d9_1-1246.dcm,528.64,94.07,82.21,25.01,95.27,150.3,71.57,232.22,56.07,346.91,34.38,0,inf,3.26,43,30.16,33.34,21.86,34.73,11.18,37.65
breast-512x512/2a0208cc_1-004.dcm,528.51,49.84,90.57,11.73,97.78,80.67,84.74,133.92,74.66,211.74,59.94,0,inf,1.56,46.2,6.76,39.83,3.9,42.22,1.62,46.04
breast-512x512/9c51065c_1-0947.dcm,528.64,96.17,81.81,25.59,95.16,158.49,70.02,240.41,54.52,351.01,33.6,0,inf,3.31,42.93,29.97,33.36,21.79,34.75,10.94,37.74
breast-512x512/7d12b838_1-034.dcm,528.01,42.31,91.99,10.2,98.07,19.23,96.36,35.61,93.26,76.57,85.5,0,inf,1.35,46.83,9.71,38.26,8.31,38.93,5.12,41.04
breast-512x512/77be94c8_1-1340.dcm,528.64,74.16,85.97,18.88,96.43,88.86,83.19,150.3,71.57,252.7,52.2,0,inf,1.88,45.39,22.25,34.66,14.67,36.47,6.8,39.81
breast-512x512/45005047_1-140.dcm,528.11,49.57,90.61,12.56,97.62,195.36,63.01,256.8,51.37,355.1,32.76,0,inf,2.43,44.27,3.05,43.29,1.57,46.17,0.65,50
breast-512x512/a79d190e_1-044.dcm,528.55,50.98,90.36,16.53,96.87,64.29,87.84,129.82,75.44,244.51,53.74,0,inf,6.18,40.22,17.17,35.78,13.23,36.92,7.47,39.4
breast-512x512/490b0187_1-313.dcm,528.63,102.44,80.62,29.36,94.45,305.95,42.12,494.37,6.48,719.65,-36.13,0,inf,15.59,36.2,25.44,34.08,17.51,35.7,8.08,39.06
breast-512x512/c517629c_1-1114.dcm,528.69,68.9,86.97,15.02,97.16,199.45,62.27,277.28,47.55,379.68,28.18,0,inf,1.75,45.7,4.63,41.47,2.55,44.07,1.24,47.2
breast-512x512/83a9cdd7_1-046.dcm,528.59,63.33,88.02,11.02,97.91,27.42,94.81,39.71,92.49,68.38,87.06,0,inf,0.95,48.35,18.49,35.46,13.07,36.97,6.83,39.79
breast-512x512/e28256fe_1-0355.dcm,528.64,87.32,83.48,24.34,95.4,105.25,80.09,174.88,66.92,273.18,48.32,0,inf,3.25,43.01,30.5,33.29,23.41,34.44,12.77,37.07
breast-512x512/b9f9a596_1-052.dcm,528.33,62.6,88.15,17.47,96.69,113.44,78.53,174.88,66.9,264.99,49.84,0,inf,3.84,42.29,17.08,35.81,13.06,36.97,7.06,39.64
breast-512x512/2428ce09_1-012.dcm,528.67,86.04,83.73,24.57,95.35,502.56,4.94,617.25,-16.75,748.32,-41.55,0,inf,14.95,36.38,7.87,39.17,4.18,41.92,1.93,45.28
breast-512x512/038c2c9f_1-0989.dcm,528.64,76.69,85.49,19.15,96.38,84.77,83.97,154.4,70.79,256.8,51.42,0,inf,1.96,45.21,22.34,34.64,15.12,36.34,7.11,39.61
breast-512x512/6c1b2cd4_1-0804.dcm,528.64,96.45,81.76,25.52,95.17,154.4,70.79,236.32,55.3,346.91,34.38,0,inf,3.31,42.93,30.43,33.3,22.06,34.69,11.38,37.57
breast-512x512/150fe6e4_1-021.dcm,528.4,59.1,88.82,19.27,96.35,113.44,78.53,174.88,66.9,252.7,52.18,0,inf,5.25,40.93,18.92,35.36,14.65,36.47,8.27,38.96
breast-512x512/ccd622f7_1-0935.dcm,528.64,74.33,85.94,18.48,96.5,60.19,88.61,121.63,76.99,215.84,59.17,0,inf,1.82,45.53,23.39,34.44,16.76,35.89,8.68,38.75
breast-512x512/c2f9841a_1-036.dcm,528.55,50.52,90.44,16.62,96.86,68.38,87.06,133.92,74.66,248.61,52.96,0,inf,6.35,40.1,17.01,35.82,12.9,37.02,7.18,39.57
breast-512x512/3f56cfc7_1-0361.dcm,528.64,87.12,83.52,23.78,95.5,129.82,75.44,207.65,60.72,314.14,40.57,0,inf,3.14,43.16,26.76,33.86,19.23,35.29,8.94,38.62
breast-512x512/46ba9a3c_1-164.dcm,528.42,51.84,90.19,16.62,96.85,52,90.16,97.05,81.63,174.88,66.91,0,inf,3.15,43.15,18.83,35.38,15.57,36.21,8.96,38.61
breast-512x512/1f575241_1-033.dcm,528.55,59.06,88.83,22.63,95.72,88.86,83.19,187.17,64.59,314.14,40.57,0,inf,10.17,38.06,23.36,34.45,19.1,35.32,12.32,37.22
breast-512x512/ddfc443d_1-092.dcm,528.55,61.11,88.44,19.92,96.23,56.09,89.39,125.73,76.21,244.51,53.74,0,inf,7.93,39.14,24.01,34.33,19.64,35.2,13.06,36.97
breast-512x512/128139fc_1-0139.dcm,528.69,88.61,83.24,21.71,95.89,322.33,39.03,387.87,26.64,469.79,11.14,0,inf,3.57,42.6,6.19,40.21,3.28,42.97,1.52,46.31
breast-512x512/eaae7698_1-260.dcm,528.56,61.53,88.36,17.06,96.77,101.15,80.86,183.07,65.36,305.95,42.12,0,inf,5.28,40.9,16.76,35.89,11.94,37.36,6.12,40.26
breast-512x512/5ecdff4d_1-117.dcm,528.34,73.15,86.15,19.93,96.23,84.77,83.96,146.21,72.33,240.41,54.5,0,inf,3.73,42.41,22.96,34.52,18.3,35.51,10.65,37.86
breast-512x512/cb9a3600_1-139.dcm,528.52,49.12,90.71,11.59,97.81,125.73,76.21,187.17,64.59,269.09,49.09,0,inf,1.7,45.83,5.32,40.87,3.08,43.25,1.35,46.83
breast-512x512/61ffded3_1-100.dcm,528.34,76.75,85.47,20.2,96.18,84.77,83.96,146.21,72.33,244.51,53.72,0,inf,3.74,42.4,23.5,34.42,18.87,35.37,11.31,37.6
breast-512x512/c64411f7_1-067.dcm,528.51,79.72,84.92,18.52,96.5,43.81,91.71,101.15,80.86,203.55,61.49,0,inf,2.94,43.45,24.98,34.15,18.37,35.49,10.45,37.94
breast-512x512/928368c3_1-044.dcm,528.11,72.25,86.32,17.01,96.78,92.96,82.4,154.4,70.76,240.41,54.48,0,inf,2.96,43.42,13.34,36.88,8.7,38.74,3.73,42.41
breast-512x512/b97fb826_1-1931.dcm,528.64,76.94,85.45,22.28,95.79,146.21,72.34,219.93,58.4,310.05,41.35,0,inf,3.5,42.69,22.63,34.58,15.26,36.3,7.04,39.66
breast-512x512/c4e854c5_1-0417.dcm,528.69,70.45,86.67,15.78,97.02,109.34,79.32,183.07,65.37,273.18,48.33,0,inf,1.82,45.53,10.14,38.07,5.58,40.66,2.53,44.1
breast-512x512/3ae2d998_1-58.dcm,528.38,81.89,84.5,10.1,98.09,76.57,85.51,129.82,75.43,244.51,53.72,0,inf,1.29,47.02,4.56,41.54,2.77,43.71,1.32,46.93
breast-512x512/cf166f60_1-0470.dcm,528.69,88.69,83.23,18.21,96.56,170.78,67.7,240.41,54.53,338.72,35.93,0,inf,2.42,44.29,9.86,38.19,5.5,40.73,2.4,44.33
breast-512x512/54aaf2e0_1-016.dcm,528.37,69.1,86.92,15.5,97.07,117.53,77.76,178.97,66.13,264.99,49.85,0,inf,2.47,44.2,12.38,37.2,8.66,38.76,4.41,41.69
breast-512x512/8f32fc21_1-086.dcm,528.4,36.89,93.02,8.81,98.33,68.38,87.06,105.25,80.08,154.4,70.78,0,inf,0.97,48.26,4.93,41.2,3.14,43.16,1.45,46.52
breast-512x512/34aa752c_1-045.dcm,528.67,98.69,81.33,25.79,95.12,465.69,11.91,592.67,-12.11,736.03,-39.22,0,inf,15.04,36.36,9.83,38.21,5.17,41,2.36,44.4
breast-512x512/268721fd_1-0410.dcm,528.69,80.25,84.82,17.56,96.68,224.03,57.63,293.66,44.45,383.77,27.41,0,inf,2.25,44.61,5.91,40.41,3.15,43.15,1.52,46.31
breast-512x512/df34eb1d_1-072.dcm,528.62,118.79,77.53,24.66,95.33,64.29,87.84,125.73,76.22,289.57,45.22,0,inf,10.91,37.75,32.44,33.02,25.84,34.01,16.7,35.9
breast-512x512/f4ecd0ff_1-002.dcm,528.47,45.2,91.45,13.62,97.42,80.67,84.74,133.92,74.66,207.65,60.71,0,inf,2.3,44.51,10.79,37.8,6.66,39.9,2.9,43.51
breast-512x512/f19c189d_1-0017.dcm,528.64,46.77,91.15,13.05,97.53,52,90.16,101.15,80.87,162.59,69.24,0,inf,1.42,46.61,13.55,36.81,10.67,37.85,5.93,40.4
breast-512x512/c8713640_1-105.dcm,528.62,113.1,78.61,23.23,95.61,68.38,87.06,142.11,73.12,310.05,41.35,0,inf,9.69,38.27,29.91,33.37,22.86,34.54,14.3,36.58
breast-512x512/f5c38abf_1-073.dcm,528.38,71.14,86.54,17.4,96.71,56.09,89.38,117.53,77.76,215.84,59.15,0,inf,2.99,43.37,21.57,34.79,15.49,36.23,8.24,38.97
breast-512x512/2b97188f_1-187.dcm,528.55,69.4,86.87,25.37,95.2,125.73,76.21,228.13,56.84,396.06,25.07,0,inf,11.72,37.44,26.97,33.82,21.74,34.76,13.39,36.86
breast-512x512/4e9476a7_1-68.dcm,528.28,73.78,86.03,6.72,98.73,72.48,86.28,109.34,79.3,195.36,63.02,0,inf,0.91,48.54,2.23,44.65,1.34,46.86,0.77,49.27
breast-512x512/5a594cae_1-176.dcm,528.64,90.33,82.91,22.63,95.72,117.53,77.77,256.8,51.42,469.79,11.13,0,inf,10.39,37.96,22.32,34.64,16.03,36.08,7.59,39.33
breast-512x512/e761f335_1-407.dcm,528.66,50.6,90.43,19.4,96.33,211.74,59.95,314.14,40.58,432.93,18.11,0,inf,10.27,38.02,13.92,36.69,9.49,38.36,4.65,41.46
breast-512x512/cb93ca8d_1-079.dcm,528.65,66.84,87.36,21.92,95.85,105.25,80.09,215.84,59.17,371.49,29.73,0,inf,10.2,38.04,22.44,34.62,17.69,35.65,10.28,38.01
breast-512x512/91cc2f00_1-232.dcm,528.64,86.12,83.71,19.98,96.22,101.15,80.87,232.22,56.07,453.41,14.23,0,inf,8.53,38.82,19.36,35.26,13.36,36.87,6.28,40.15
breast-512x512/454ca042_1-054.dcm,528.55,63.99,87.89,19.91,96.23,52,90.16,121.63,76.99,244.51,53.74,0,inf,7.1,39.62,24.1,34.31,19.26,35.28,12.02,37.33
breast-512x512/6e8847b9_1-1493.dcm,528.64,69.09,86.93,17.6,96.67,97.05,81.64,162.59,69.24,260.89,50.65,0,inf,1.84,45.48,18.28,35.51,11.63,37.48,5.07,41.08
breast-512x512/032145a2_1-1063.dcm,528.64,96.71,81.71,25.57,95.16,146.21,72.34,228.13,56.85,346.91,34.38,0,inf,3.27,42.99,30.88,33.23,22.8,34.55,11.4,37.56
breast-512x512/05992f7a_1-0075.dcm,528.64,76.85,85.46,22.31,95.78,88.86,83.19,162.59,69.24,256.8,51.42,0,inf,3.18,43.11,27.31,33.77,21.02,34.9,11.48,37.53
breast-512x512/4d86e29b_1-096.dcm,528.01,34.04,93.55,10.85,97.95,117.53,77.74,154.4,70.76,207.65,60.67,0,inf,2.09,44.93,4.72,41.39,2.82,43.63,1.26,47.13
breast-512x512/1b6a31e2_1-141.dcm,528.38,63.04,88.07,17.36,96.71,113.44,78.53,174.88,66.9,264.99,49.85,0,inf,3.99,42.12,14.31,36.57,9.32,38.44,4.17,41.93
breast-512x512/e3b99ef3_1-04.dcm,528.28,104.64,80.19,15.28,97.11,92.96,82.4,162.59,69.22,355.1,32.78,0,inf,3.02,43.33,7.1,39.62,3.94,42.18,1.78,45.63
breast-512x512/33ede3f9_1-1215.dcm,528.64,76.4,85.55,19.17,96.37,88.86,83.19,150.3,71.57,252.7,52.2,0,inf,1.95,45.23,23.19,34.48,15.47,36.24,7.33,39.48
breast-512x512/f532f592_1-155.dcm,528.63,101.94,80.72,28.66,94.58,281.37,46.77,449.31,15,654.11,-23.74,0,inf,14.94,36.39,24.7,34.2,16.87,35.86,7.69,39.27
breast-512x512/6f276c85_1-1413.dcm,528.64,71.55,86.47,18.11,96.57,92.96,82.42,154.4,70.79,252.7,52.2,0,inf,1.79,45.6,20.05,35.11,13.1,36.96,5.85,40.46
breast-512x512/ab33833f_1-023.dcm,528.46,61.87,88.29,18.26,96.54,109.34,79.31,170.78,67.68,244.51,53.73,0,inf,3.98,42.13,18.45,35.47,13.72,36.76,7.5,39.38
breast-512x512/fa62fb8a_1-0777.dcm,528.69,70.93,86.58,14.44,97.27,39.71,92.49,88.86,83.19,191.26,63.82,0,inf,1.59,46.12,12.33,37.22,8.59,38.79,3.94,42.18
breast-512x512/e0a67f8d_1-043.dcm,528.67,95.08,82.02,24.44,95.38,465.69,11.91,588.57,-11.33,727.84,-37.67,0,inf,14.42,36.54,8.54,38.82,4.54,41.56,2.08,44.95
breast-512x512/845f1b66_1-334.dcm,528.56,56.86,89.24,17.14,96.76,101.15,80.86,178.97,66.14,301.85,42.89,0,inf,6.47,40.02,16.77,35.89,12.36,37.21,6.76,39.83
breast-512x512/8ebcf7a4_1-396.dcm,528.7,55.02,89.59,17.19,96.75,101.15,80.87,195.36,63.05,318.24,39.81,0,inf,7.72,39.25,15.08,36.35,10.63,37.87,5.25,40.93
breast-512x512/9d33ba4e_1-078.dcm,528.38,76.44,85.53,17.9,96.61,97.05,81.63,166.69,68.45,273.18,48.3,0,inf,3.11,43.2,17.88,35.61,12.76,37.07,6.62,39.92
breast-512x512/9ec2c13a_1-051.dcm,528.63,88.4,83.28,28.17,94.67,273.18,48.32,408.35,22.75,564,-6.69,0,inf,15.69,36.17,22.64,34.58,15.89,36.12,7.61,39.32
breast-512x512/34c1b1dc_1-30.dcm,528.37,97.81,81.49,16.63,96.85,76.57,85.51,129.82,75.43,215.84,59.15,0,inf,2.12,44.87,16.09,36.07,11.21,37.63,5.66,40.6
breast-512x512/fa130543_1-1217.dcm,528.64,74.22,85.96,18.52,96.5,84.77,83.97,142.11,73.12,248.61,52.97,0,inf,1.82,45.53,21.91,34.72,14.64,36.48,6.59,39.94
breast-512x512/c41fbf21_1-0331.dcm,528.69,94.84,82.06,20.42,96.14,310.05,41.36,379.68,28.18,469.79,11.14,0,inf,3.07,43.26,4.55,41.55,2.45,44.24,1.18,47.41
breast-512x512/2b43ec53_1-0079.dcm,528.64,75.53,85.71,21.59,95.92,72.48,86.29,146.21,72.34,240.41,54.52,0,inf,3,43.36,26.98,33.82,20.81,34.95,11.52,37.52
breast-512x512/8a09fd92_1-221.dcm,528.68,84.88,83.95,21.98,95.84,457.5,13.46,580.38,-9.78,727.84,-37.67,0,inf,12.98,37,7.57,39.34,4.09,42.01,1.85,45.46
breast-512x512/d7d4fe74_1-087.dcm,528.41,88.12,83.32,24.2,95.42,162.59,69.23,248.61,52.95,363.29,31.25,0,inf,5.8,40.5,25.04,34.14,19.17,35.3,10.46,37.94
breast-512x512/a8ff3eaf_1-0925.dcm,528.69,72.13,86.36,15.43,97.08,76.57,85.52,150.3,71.57,256.8,51.43,0,inf,1.84,45.48,11.53,37.51,6.99,39.69,3.13,43.18
breast-512x512/51ff8cc6_1-0127.dcm,528.69,86.52,83.64,20.92,96.04,301.85,42.9,363.29,31.28,445.21,15.79,0,inf,3.21,43.07,6.28,40.15,3.41,42.8,1.56,46.2
breast-512x512/f7f9afca_1-028.dcm,528.4,59.05,88.83,18.51,96.5,113.44,78.53,174.88,66.9,252.7,52.18,0,inf,4.73,41.38,17.81,35.62,13.23,36.92,7.08,39.63
breast-512x512/51fdcbd2_1-144.dcm,528.37,52.25,90.11,13.52,97.44,113.44,78.53,187.17,64.58,281.37,46.75,0,inf,2.68,43.85,7.39,39.44,3.89,42.23,1.62,46.04
breast-512x512/37bbe159_1-289.dcm,528.7,73.39,86.12,20.45,96.13,191.26,63.82,305.95,42.13,469.79,11.14,0,inf,7.79,39.22,17.63,35.67,12.14,37.29,5.75,40.53
breast-512x512/30f0f8f8_1-1468.dcm,528.69,85.47,83.83,20.58,96.11,285.47,46,351.01,33.61,437.02,17.34,0,inf,3.33,42.91,6.94,39.72,3.79,42.34,1.74,45.73
breast-512x512/7d7228fd_1-0984.dcm,528.64,96.37,81.77,25.34,95.21,150.3,71.57,232.22,56.07,346.91,34.38,0,inf,3.27,42.99,30.21,33.33,21.8,34.75,11.02,37.71
breast-512x512/18af7aae_1-136.dcm,528.42,63.93,87.9,16.68,96.84,68.38,87.06,125.73,76.21,215.84,59.15,0,inf,2.84,43.6,17.13,35.79,12.33,37.22,5.93,40.4
breast-512x512/fa0ed2c0_1-0495.dcm,528.69,74.83,85.85,16.4,96.9,60.19,88.62,125.73,76.22,224.03,57.63,0,inf,1.91,45.32,14.66,36.47,9.9,38.17,4.49,41.61
breast-512x512/2540660a_1-0044.dcm,528.68,79.54,84.96,22.26,95.79,264.99,49.88,334.62,36.71,412.45,21.99,0,inf,3.58,42.59,11.09,37.68,5.87,40.44,2.68,43.85
breast-512x512/b83a572b_1-068.dcm,528.37,78.22,85.2,17.33,96.72,133.92,74.65,211.74,59.93,330.53,37.44,0,inf,3.2,43.08,13.26,36.91,8.74,38.72,4.25,41.85
breast-512x512/c2bf9b33_1-1007.dcm,528.64,90.1,82.96,23.51,95.55,142.11,73.12,224.03,57.62,334.62,36.7,0,inf,2.81,43.64,26.8,33.85,18.41,35.48,8.77,38.7
breast-512x512/6efe086e_1-271.dcm,528.55,57.66,89.09,18.8,96.44,166.69,68.46,269.09,49.09,412.45,21.97,0,inf,7.55,39.35,16.54,35.95,11.62,37.48,5.69,40.58
breast-512x512/cf7e8385_1-016.dcm,528.4,55.48,89.5,18.37,96.52,101.15,80.86,162.59,69.23,240.41,54.5,0,inf,4.69,41.42,17.95,35.59,13.39,36.86,7.08,39.63
breast-512x512/7df183ee_1-093.dcm,528.59,114.14,78.41,26.6,94.97,31.52,94.04,68.38,87.06,174.88,66.92,0,inf,3.96,42.15,41.67,31.93,31.1,33.2,18.29,35.51
breast-512x512/2e5bf8cb_1-0350.dcm,528.64,90.98,82.79,25.05,95.26,117.53,77.77,195.36,63.05,297.76,43.67,0,inf,3.46,42.74,30.85,33.24,23.18,34.48,12.3,37.23
breast-512x512/70c3ab50_1-147.dcm,528.55,68.1,87.12,24.31,95.4,146.21,72.34,260.89,50.64,428.83,18.87,0,inf,10.48,37.93,24.75,34.2,19.04,35.33,10.67,37.85
breast-512x512/faf86cb2_1-020.dcm,528.55,60,88.65,20.64,96.1,60.19,88.61,133.92,74.66,256.8,51.41,0,inf,8.29,38.95,22.84,34.54,18.98,35.35,12.09,37.31
breast-512x512/4e45bdc3_1-071.dcm,528.65,65.62,87.59,22.29,95.78,105.25,80.09,211.74,59.95,355.1,32.83,0,inf,10.51,37.91,23.21,34.47,18.43,35.48,11.46,37.54
breast-512x512/b87bf9fd_1-298.dcm,528.64,83.11,84.28,19.09,96.39,174.88,66.92,334.62,36.7,555.81,-5.14,0,inf,7.85,39.18,14.32,36.57,8.5,38.84,3.5,42.69
